Scene	Found Episode
s08e24_scene000_0048_0068	s08e24
s08e18_scene011_1042_1046	s08e18
s08e10_scene011_0997_1017	s08e10
s08e24_scene009_0715_0735	s08e24
s08e03_scene007_0604_0624	s08e03
s08e14_scene003_0327_0342	s08e14
s08e01_scene007_0585_0594	s08e01
s08e24_scene010_0759_0763	s08e24
s08e02_scene004_0395_0415	s08e02
s08e08_scene004_0477_0497	s08e08
s08e16_scene003_0272_0283	s08e16
s08e24_scene005_0470_0490	s08e24
s08e20_scene002_0145_0165	s08e20
s08e06_scene005_0670_0690	s08e06
s08e20_scene005_0353_0373	s08e20
s08e03_scene003_0221_0241	s08e03
s08e24_scene003_0331_0351	s08e24
s08e15_scene009_1001_1021	s08e15
s08e04_scene001_0142_0162	s08e04
s08e06_scene000_0023_0043	s08e06
s08e24_scene002_0184_0204	s08e24
s08e17_scene012_0979_0999	s08e17
s08e11_scene001_0115_0135	s08e11
s08e16_scene011_0708_0728	s08e16
s08e24_scene009_0735_0755	s08e24
s08e11_scene004_0404_0424	s08e11
s08e24_scene008_0683_0703	s08e24
s08e17_scene008_0665_0685	s08e17
s08e20_scene007_0573_0593	s08e20
s08e03_scene012_1031_1051	s08e03
s08e24_scene002_0244_0264	s08e24
s08e06_scene013_1210_1211	s08e06
s08e10_scene007_0621_0641	s08e10
s08e16_scene015_0915_0935	s08e16
s08e04_scene010_0841_0861	s08e04
s08e24_scene008_0663_0683	s08e24
s08e14_scene007_0645_0665	s08e14
s08e11_scene002_0220_0240	s08e11
s08e02_scene010_1027_1034	s08e02
s08e24_scene016_0901_0921	s08e24
s08e06_scene004_0528_0548	s08e06
s08e04_scene009_0767_0787	s08e04
s08e03_scene010_0744_0764	s08e03
s08e24_scene013_0799_0813	s08e24
s08e17_scene002_0269_0289	s08e17
s08e06_scene008_0866_0886	s08e06
s08e04_scene012_1001_1016	s08e04
s08e16_scene002_0220_0240	s08e16
s08e16_scene007_0497_0500	s08e16
s08e18_scene009_0640_0660	s08e18
s08e06_scene009_0927_0947	s08e06
s08e01_scene000_0044_0064	s08e01
s08e20_scene012_0928_0943	s08e20
s08e08_scene006_0669_0689	s08e08
s08e24_scene003_0271_0291	s08e24
s08e10_scene007_0661_0662	s08e10
s08e04_scene000_0023_0043	s08e04
s08e15_scene007_0783_0797	s08e15
s08e24_scene016_0841_0861	s08e24
s08e04_scene005_0528_0548	s08e04
s08e11_scene003_0309_0329	s08e11
s08e24_scene002_0204_0224	s08e24
s08e14_scene007_0625_0645	s08e14
s08e20_scene014_1072_1092	s08e20
s08e01_scene008_0606_0626	s08e01
s08e04_scene008_0738_0745	s08e04
s08e24_scene016_0981_1001	s08e24
s08e03_scene012_1051_1071	s08e03
s08e18_scene002_0213_0233	s08e18
s08e20_scene014_1092_1106	s08e20
s08e24_scene007_0572_0592	s08e24
s08e11_scene010_0743_0763	s08e11
s08e24_scene012_0784_0798	s08e24
s08e10_scene008_0745_0765	s08e10
s08e24_scene016_0941_0961	s08e24
s08e16_scene002_0180_0200	s08e16
s08e18_scene011_1022_1042	s08e18
s08e03_scene009_0682_0702	s08e03
s08e14_scene008_0731_0751	s08e14
s08e24_scene017_1040_1060	s08e24
s08e24_scene003_0351_0367	s08e24
s08e17_scene000_0082_0102	s08e17
s08e24_scene001_0138_0158	s08e24
s08e20_scene000_0004_0024	s08e20
s08e24_scene016_1001_1021	s08e24
s08e05_scene007_0866_0878	s08e05
s08e03_scene005_0423_0443	s08e03
s08e24_scene008_0703_0712	s08e24
s08e14_scene011_1022_1042	s08e14
s08e11_scene003_0289_0309	s08e11
s08e24_scene017_1080_1100	s08e24
s08e17_scene009_0792_0805	s08e17
s08e24_scene016_0921_0941	s08e24
s08e18_scene005_0585_0598	s08e18
s08e03_scene003_0241_0261	s08e03
s08e08_scene003_0316_0336	s08e08
s08e24_scene002_0164_0184	s08e24
s08e20_scene005_0333_0353	s08e20
s08e04_scene005_0508_0528	s08e04
s09e01_scene002_0312_0332	s09e01
s08e11_scene003_0329_0349	s08e11
s08e24_scene008_0603_0623	s08e24
s08e24_scene017_1100_1120	s08e24
s08e03_scene003_0281_0301	s08e03
s08e24_scene003_0311_0331	s08e24
s08e04_scene003_0237_0257	s08e04
s08e24_scene006_0544_0564	s08e24
s08e15_scene004_0565_0585	s08e15
s08e10_scene008_0705_0725	s08e10
s09e15_scene017_0912_0932	s09e15
s08e24_scene015_0829_0834	s08e24
s08e24_scene002_0224_0244	s08e24
s09e18_scene001_0335_0344	s09e18
s08e05_scene000_0063_0083	s08e05
s08e24_scene004_0370_0390	s08e24
s09e14_scene008_0805_0825	s09e14
s08e08_scene002_0274_0294	s08e08
s08e24_scene000_0008_0028	s08e24
s09e14_scene000_0025_0045	s09e14
s08e18_scene010_0797_0799	s08e18
s08e01_scene005_0408_0428	s08e01
s09e14_scene005_0573_0593	s09e14
s09e08_scene001_0225_0226	s09e08
s08e18_scene003_0349_0369	s08e18
s09e14_scene004_0425_0445	s09e14
s09e11_scene001_0142_0162	s09e11
s08e17_scene008_0745_0765	s08e17
s08e05_scene007_0786_0806	s08e05
s09e15_scene007_0234_0254	s09e15
s08e14_scene005_0539_0558	s08e14
s08e15_scene004_0405_0425	s08e15
s09e15_scene009_0370_0390	s09e15
s08e18_scene005_0565_0585	s08e18
s09e01_scene000_0101_0121	s09e01
s09e08_scene009_0978_0998	s09e08
s09e15_scene008_0299_0319	s09e15
s08e11_scene013_1040_1058	s08e11
s09e11_scene002_0259_0279	s09e11
s09e18_scene003_0436_0456	s09e18
s08e08_scene009_0893_0912	s08e08
s09e12_scene004_0426_0441	s09e12
s09e01_scene013_1057_1077	s09e01
s09e13_scene006_0625_0645	s09e13
s09e09_scene012_0922_0942	s09e09
s08e01_scene006_0466_0486	s08e01
s08e11_scene013_0920_0940	s08e11
s09e08_scene006_0579_0599	s09e08
s09e16_scene010_0845_0865	s09e16
s08e15_scene009_1021_1034	s08e15
s09e15_scene012_0572_0592	s09e15
s09e12_scene008_0676_0696	s09e12
s09e01_scene014_1148_1149	s09e01
s09e19_scene010_0769_0789	s09e19
s08e18_scene011_0962_0982	s08e18
s08e04_scene004_0367_0387	s08e04
s09e15_scene016_0877_0891	s09e15
s08e11_scene001_0135_0155	s08e11
s08e11_scene012_0912_0919	s08e11
s09e02_scene008_0678_0698	s09e02
s08e05_scene006_0679_0699	s08e05
s09e20_scene001_0108_0128	s09e20
s09e02_scene007_0640_0660	s09e02
s09e18_scene000_0109_0129	s09e18
s09e11_scene005_0366_0386	s09e11
s09e09_scene008_0589_0609	s09e09
s09e16_scene006_0546_0566	s09e16
s09e08_scene006_0699_0716	s09e08
s09e06_scene004_0334_0336	s09e06
s08e08_scene003_0376_0394	s08e08
s09e09_scene014_1118_1138	s09e09
s09e16_scene006_0526_0546	s09e16
s08e04_scene008_0718_0738	s08e04
s09e18_scene010_1080_1082	s09e18
s09e02_scene003_0258_0278	s09e02
s09e13_scene000_0164_0165	s09e13
s08e05_scene005_0606_0626	s08e05
s09e12_scene006_0557_0577	s09e12
s08e01_scene012_0871_0891	s08e01
s09e20_scene008_0429_0449	s09e20
s09e09_scene007_0519_0539	s09e09
s09e01_scene012_0997_1017	s09e01
s09e01_scene004_0420_0440	s09e01
s09e02_scene005_0485_0505	s09e02
s09e15_scene012_0532_0552	s09e15
s09e15_scene015_0808_0828	s09e15
s08e15_scene010_1046_1066	s08e15
s09e16_scene013_0968_0981	s09e16
s09e11_scene004_0326_0346	s09e11
s09e16_scene015_1025_1045	s09e16
s09e06_scene006_0612_0632	s09e06
s08e11_scene008_0640_0660	s08e11
s09e01_scene001_0247_0267	s09e01
s09e02_scene005_0425_0445	s09e02
s09e08_scene002_0227_0247	s09e08
s09e13_scene012_1061_1066	s09e13
s09e01_scene000_0161_0181	s09e01
s09e12_scene001_0189_0206	s09e12
s09e19_scene010_0789_0809	s09e19
s08e18_scene000_0082_0102	s08e18
s09e20_scene010_0582_0602	s09e20
s09e12_scene008_0656_0676	s09e12
s09e08_scene008_0855_0857	s09e08
s09e15_scene009_0410_0414	s09e15
s09e02_scene000_0029_0049	s09e02
s09e19_scene000_0045_0065	s09e19
s08e01_scene015_1191_1193	s08e01
s09e09_scene002_0213_0233	s09e09
s09e11_scene015_1076_1083	s09e11
s09e09_scene000_0004_0024	s09e09
s08e05_scene002_0317_0337	s08e05
s09e15_scene009_0390_0410	s09e15
s09e16_scene008_0707_0727	s09e16
s08e15_scene007_0763_0783	s08e15
s09e19_scene008_0608_0628	s09e19
s09e06_scene006_0592_0612	s09e06
s09e12_scene008_0696_0716	s09e12
s08e18_scene012_1062_1082	s08e18
s09e01_scene012_0977_0997	s09e01
s09e02_scene001_0129_0149	s09e02
s08e11_scene001_0155_0175	s08e11
s09e13_scene003_0339_0359	s09e13
s09e02_scene006_0574_0594	s09e02
s09e20_scene014_0865_0885	s09e20
s09e08_scene002_0247_0267	s09e08
s08e08_scene000_0003_0023	s08e08
s09e08_scene004_0421_0441	s09e08
s09e06_scene011_0920_0927	s09e06
s09e12_scene003_0331_0351	s09e12
s09e15_scene018_1049_1061	s09e15
s09e19_scene000_0005_0025	s09e19
s08e01_scene012_0891_0911	s08e01
s09e09_scene013_1073_1087	s09e09
s09e01_scene012_0917_0937	s09e01
s09e18_scene003_0456_0476	s09e18
s09e02_scene010_0981_1001	s09e02
s09e16_scene014_1001_1003	s09e16
s09e12_scene002_0211_0231	s09e12
s09e13_scene009_0759_0779	s09e13
s09e19_scene003_0318_0335	s09e19
s08e05_scene008_0985_1005	s08e05
s09e01_scene014_1108_1128	s09e01
s09e20_scene012_0718_0738	s09e20
s09e15_scene012_0592_0612	s09e15
s08e18_scene004_0441_0461	s08e18
s09e02_scene005_0505_0525	s09e02
s09e11_scene013_0976_0985	s09e11
s09e19_scene011_0915_0935	s09e19
s09e02_scene000_0009_0029	s09e02
s09e12_scene009_0850_0870	s09e12
s09e06_scene006_0632_0652	s09e06
s09e08_scene006_0599_0619	s09e08
s09e09_scene002_0253_0260	s09e09
s09e08_scene007_0719_0739	s09e08
s09e19_scene004_0397_0417	s09e19
s09e20_scene010_0602_0622	s09e20
s09e18_scene007_0927_0947	s09e18
s09e01_scene014_1128_1148	s09e01
s09e15_scene014_0719_0739	s09e15
s09e02_scene009_0882_0898	s09e02
s09e16_scene008_0747_0767	s09e16
s08e15_scene010_1086_1106	s08e15
s09e15_scene000_0064_0070	s09e15
s08e11_scene000_0023_0043	s08e11
s09e13_scene008_0679_0699	s09e13
s09e19_scene014_1132_1134	s09e19
s09e06_scene009_0811_0813	s09e06
s09e12_scene012_0999_1002	s09e12
s09e01_scene012_1037_1055	s09e01
s08e08_scene004_0397_0417	s08e08
s09e16_scene007_0641_0661	s09e16
s09e17_scene007_0419_0439	s09e17
s09e08_scene009_0898_0918	s09e08
s09e09_scene009_0617_0637	s09e09
s08e15_scene007_0743_0763	s08e15
s09e19_scene007_0545_0564	s09e19
s09e18_scene004_0655_0675	s09e18
s09e10_scene000_0024_0037	s09e10
s09e01_scene008_0638_0658	s09e01
s09e02_scene001_0189_0203	s09e02
s08e18_scene006_0600_0612	s08e18
s09e13_scene004_0415_0435	s09e13
s09e09_scene008_0609_0615	s09e09
s09e06_scene006_0472_0492	s09e06
s09e12_scene003_0371_0384	s09e12
s09e11_scene006_0476_0493	s09e11
s09e20_scene000_0065_0075	s09e20
s09e08_scene009_0878_0898	s09e08
s09e18_scene006_0903_0909	s09e18
s09e10_scene005_0361_0381	s09e10
s09e13_scene010_0894_0897	s09e13
s09e06_scene004_0254_0274	s09e06
s09e15_scene019_1089_1109	s09e15
s09e01_scene011_0896_0909	s09e01
s09e02_scene008_0738_0758	s09e02
s09e20_scene015_0969_0989	s09e20
s09e09_scene009_0677_0689	s09e09
s09e19_scene011_0815_0835	s09e19
s09e08_scene005_0457_0477	s09e08
s09e13_scene001_0235_0255	s09e13
s09e12_scene015_1007_1020	s09e12
s09e19_scene013_1077_1096	s09e19
s09e10_scene009_0633_0653	s09e10
s09e15_scene006_0188_0208	s09e15
s09e16_scene000_0037_0057	s09e16
s09e16_scene000_0117_0137	s09e16
s09e02_scene011_1058_1078	s09e02
s09e19_scene008_0648_0668	s09e19
s09e20_scene009_0524_0544	s09e20
s09e12_scene001_0149_0169	s09e12
s09e08_scene003_0357_0377	s09e08
s09e18_scene008_0983_1003	s09e18
s09e06_scene006_0652_0664	s09e06
s09e13_scene002_0314_0334	s09e13
s09e01_scene003_0362_0382	s09e01
s08e12_scene008_0930_0950	s08e12
s09e01_scene009_0780_0800	s09e01
s09e12_scene011_0934_0954	s09e12
s08e05_scene008_0945_0965	s08e05
s09e11_scene000_0097_0114	s09e11
s09e13_scene000_0044_0064	s09e13
s09e16_scene006_0566_0586	s09e16
s09e06_scene005_0399_0402	s09e06
s08e01_scene014_1067_1087	s08e01
s09e19_scene008_0628_0648	s09e19
s09e10_scene015_1030_1050	s09e10
s09e19_scene008_0668_0679	s09e19
s09e16_scene010_0885_0905	s09e16
s09e09_scene005_0410_0419	s09e09
s09e15_scene006_0168_0188	s09e15
s08e18_scene011_0902_0922	s08e18
s09e15_scene017_0892_0912	s09e15
s09e08_scene001_0185_0205	s09e08
s09e12_scene009_0730_0750	s09e12
s09e01_scene003_0342_0362	s09e01
s09e20_scene000_0005_0025	s09e20
s08e12_scene000_0123_0143	s08e12
s09e11_scene011_0774_0794	s09e11
s08e15_scene008_0839_0859	s08e15
s09e19_scene001_0120_0140	s09e19
s09e16_scene007_0701_0705	s09e16
s09e06_scene011_0860_0880	s09e06
s08e08_scene012_0996_1016	s08e08
s09e02_scene010_0901_0921	s09e02
s09e19_scene008_0568_0588	s09e19
s09e15_scene008_0259_0279	s09e15
s09e09_scene001_0119_0139	s09e09
s09e15_scene001_0099_0119	s09e15
s09e17_scene010_0679_0699	s09e17
s09e06_scene005_0379_0399	s09e06
s09e08_scene000_0085_0105	s09e08
s09e01_scene014_1088_1108	s09e01
s09e10_scene015_1150_1170	s09e10
s09e02_scene005_0445_0465	s09e02
s09e16_scene002_0270_0290	s09e16
s09e12_scene006_0577_0584	s09e12
s09e18_scene008_1023_1043	s09e18
s09e06_scene008_0785_0805	s09e06
s09e09_scene010_0694_0714	s09e09
s09e16_scene002_0310_0330	s09e16
s09e08_scene000_0125_0136	s09e08
s09e13_scene004_0495_0503	s09e13
s08e18_scene000_0042_0062	s08e18
s09e20_scene014_0825_0845	s09e20
s09e13_scene009_0719_0739	s09e13
s09e09_scene011_0841_0861	s09e09
s09e15_scene017_0932_0942	s09e15
s08e01_scene003_0334_0354	s08e01
s09e08_scene008_0795_0815	s09e08
s09e02_scene011_1018_1038	s09e02
s09e10_scene006_0413_0433	s09e10
s09e19_scene000_0025_0045	s09e19
s08e05_scene001_0164_0184	s08e05
s09e20_scene005_0338_0347	s09e20
s09e19_scene002_0252_0272	s09e19
s09e06_scene004_0234_0254	s09e06
s08e12_scene009_1049_1064	s08e12
s09e06_scene006_0572_0592	s09e06
s09e11_scene010_0768_0770	s09e11
s09e15_scene016_0857_0877	s09e15
s09e15_scene000_0004_0024	s09e15
s09e09_scene003_0262_0282	s09e09
s08e15_scene004_0585_0600	s08e15
s09e13_scene010_0854_0874	s09e13
s09e16_scene000_0077_0097	s09e16
s09e12_scene006_0537_0557	s09e12
s09e13_scene011_0999_1019	s09e13
s09e08_scene008_0775_0795	s09e08
s08e18_scene011_0802_0822	s08e18
s09e20_scene010_0662_0664	s09e20
s09e17_scene011_1031_1051	s09e17
s09e19_scene011_0895_0915	s09e19
s08e08_scene004_0497_0517	s08e08
s09e02_scene002_0244_0245	s09e02
s09e18_scene008_1003_1023	s09e18
s09e08_scene003_0337_0357	s09e08
s09e06_scene010_0816_0836	s09e06
s08e12_scene000_0023_0043	s08e12
s09e11_scene002_0219_0239	s09e11
s08e05_scene007_0826_0846	s08e05
s09e13_scene007_0674_0676	s09e13
s09e16_scene007_0661_0681	s09e16
s09e09_scene011_0821_0841	s09e09
s08e15_scene000_0004_0024	s08e15
s09e06_scene011_0900_0920	s09e06
s09e01_scene000_0081_0101	s09e01
s08e18_scene011_1002_1022	s08e18
s09e10_scene001_0090_0110	s09e10
s09e15_scene000_0044_0064	s09e15
s09e12_scene009_0830_0850	s09e12
s08e08_scene001_0135_0155	s08e08
s09e15_scene001_0119_0129	s09e15
s09e08_scene006_0499_0519	s09e08
s09e19_scene009_0707_0727	s09e19
s09e02_scene008_0758_0778	s09e02
s09e06_scene000_0045_0060	s09e06
s09e19_scene002_0212_0232	s09e19
s09e16_scene005_0455_0475	s09e16
s09e01_scene008_0658_0678	s09e01
s09e20_scene016_1031_1051	s09e20
s09e13_scene005_0547_0567	s09e13
s09e12_scene006_0517_0537	s09e12
s09e20_scene009_0504_0524	s09e20
s09e18_scene002_0366_0386	s09e18
s09e09_scene011_0781_0801	s09e09
s09e10_scene001_0130_0140	s09e10
s08e12_scene000_0003_0023	s08e12
s09e11_scene002_0179_0199	s09e11
s09e17_scene011_0751_0771	s09e17
s09e16_scene011_0922_0942	s09e16
s09e15_scene018_0989_1009	s09e15
s09e09_scene014_1178_1183	s09e09
s08e05_scene007_0766_0786	s08e05
s09e12_scene011_0974_0994	s09e12
s09e13_scene001_0195_0215	s09e13
s09e01_scene007_0614_0628	s09e01
s08e01_scene003_0354_0363	s08e01
s09e02_scene005_0465_0485	s09e02
s09e16_scene002_0290_0310	s09e16
s09e08_scene008_0815_0835	s09e08
s09e20_scene012_0698_0718	s09e20
s09e19_scene003_0298_0318	s09e19
s09e18_scene006_0883_0903	s09e18
s09e19_scene014_1112_1132	s09e19
s08e15_scene009_0981_1001	s08e15
s09e13_scene011_1019_1033	s09e13
s09e01_scene008_0678_0698	s09e01
s09e09_scene001_0179_0191	s09e09
s09e20_scene005_0318_0338	s09e20
s09e15_scene015_0828_0848	s09e15
s09e19_scene011_0855_0875	s09e19
s08e08_scene004_0417_0437	s08e08
s09e13_scene004_0395_0415	s09e13
s09e02_scene010_0961_0981	s09e02
s09e08_scene002_0267_0287	s09e08
s09e15_scene014_0699_0719	s09e15
s09e10_scene000_0004_0024	s09e10
s08e01_scene007_0565_0585	s08e01
s09e06_scene014_1030_1033	s09e06
s09e02_scene003_0298_0318	s09e02
s09e11_scene018_1160_1180	s09e11
s08e12_scene008_0890_0910	s08e12
s09e09_scene003_0282_0302	s09e09
s09e16_scene007_0681_0701	s09e16
s09e13_scene003_0379_0394	s09e13
s09e17_scene005_0321_0332	s09e17
s09e08_scene006_0659_0679	s09e08
s08e18_scene004_0501_0521	s08e18
s09e09_scene007_0499_0519	s09e09
s09e01_scene000_0141_0161	s09e01
s09e20_scene002_0215_0222	s09e20
s08e05_scene004_0543_0563	s08e05
s09e06_scene013_0978_0998	s09e06
s09e12_scene014_1004_1007	s09e12
s09e16_scene004_0424_0444	s09e16
s09e12_scene002_0231_0251	s09e12
s08e15_scene001_0153_0173	s08e15
s09e20_scene007_0410_0419	s09e20
s09e15_scene011_0472_0492	s09e15
s08e08_scene004_0457_0477	s08e08
s09e08_scene003_0377_0397	s09e08
s09e19_scene004_0417_0437	s09e19
s09e19_scene011_0935_0940	s09e19
s09e06_scene015_1062_1074	s09e06
s09e17_scene010_0619_0639	s09e17
s09e08_scene006_0639_0659	s09e08
s09e02_scene008_0838_0858	s09e02
s09e02_scene005_0405_0425	s09e02
s09e11_scene016_1090_1110	s09e11
s09e01_scene003_0402_0417	s09e01
s09e06_scene015_1042_1062	s09e06
s09e15_scene012_0552_0572	s09e15
s09e18_scene004_0635_0655	s09e18
s09e10_scene010_0689_0709	s09e10
s08e05_scene005_0626_0646	s08e05
s09e19_scene011_0875_0895	s09e19
s09e01_scene006_0553_0572	s09e01
s09e12_scene007_0588_0608	s09e12
s09e01_scene000_0181_0201	s09e01
s09e13_scene011_0919_0939	s09e13
s08e01_scene001_0239_0251	s08e01
s09e12_scene009_0810_0830	s09e12
s09e09_scene007_0479_0499	s09e09
s08e12_scene006_0663_0683	s08e12
s09e20_scene008_0469_0482	s09e20
s09e15_scene002_0129_0140	s09e15
s09e19_scene004_0437_0439	s09e19
s08e08_scene012_1056_1076	s08e08
s09e16_scene006_0586_0606	s09e16
s09e12_scene001_0129_0149	s09e12
s09e17_scene007_0439_0458	s09e17
s08e05_scene004_0503_0523	s08e05
s09e15_scene018_0949_0969	s09e15
s09e08_scene004_0441_0454	s09e08
s08e18_scene000_0002_0022	s08e18
s09e06_scene011_0880_0900	s09e06
s09e02_scene000_0109_0119	s09e02
s09e13_scene012_1041_1061	s09e13
s09e01_scene000_0221_0227	s09e01
s08e12_scene001_0237_0240	s08e12
s09e13_scene004_0455_0475	s09e13
s09e19_scene009_0747_0764	s09e19
s09e10_scene002_0180_0190	s09e10
s09e12_scene000_0024_0044	s09e12
s08e15_scene003_0377_0382	s08e15
s09e11_scene009_0646_0666	s09e11
s09e09_scene008_0549_0569	s09e09
s09e17_scene006_0355_0375	s09e17
s08e08_scene001_0215_0232	s08e08
s09e01_scene009_0820_0835	s09e01
s09e10_scene004_0286_0306	s09e10
s09e16_scene002_0330_0336	s09e16
s09e09_scene012_0942_0962	s09e09
s09e18_scene001_0295_0315	s09e18
s08e05_scene006_0739_0759	s08e05
s09e15_scene014_0739_0746	s09e15
s09e20_scene011_0666_0686	s09e20
s09e15_scene014_0679_0699	s09e15
s09e12_scene000_0044_0064	s09e12
s08e01_scene011_0807_0827	s08e01
s09e08_scene003_0397_0417	s09e08
s09e13_scene002_0294_0314	s09e13
s08e18_scene009_0680_0700	s08e18
s09e16_scene010_0905_0919	s09e16
s09e01_scene010_0837_0857	s09e01
s09e17_scene001_0072_0092	s09e17
s09e09_scene007_0539_0541	s09e09
s09e10_scene014_0937_0957	s09e10
s09e19_scene000_0065_0071	s09e19
s08e15_scene001_0173_0193	s08e15
s09e18_scene006_0863_0883	s09e18
s09e01_scene000_0061_0081	s09e01
s09e20_scene014_0905_0925	s09e20
s08e12_scene004_0450_0469	s08e12
s09e19_scene015_1134_1154	s09e19
s09e15_scene015_0788_0808	s09e15
s09e13_scene003_0359_0379	s09e13
s09e02_scene005_0525_0545	s09e02
s08e05_scene002_0197_0217	s08e05
s09e06_scene010_0856_0858	s09e06
s09e16_scene011_0942_0951	s09e16
s08e08_scene009_0853_0873	s08e08
s09e08_scene006_0679_0699	s09e08
s09e11_scene008_0564_0584	s09e11
s09e20_scene014_0845_0865	s09e20
s09e19_scene002_0272_0275	s09e19
s08e01_scene011_0767_0787	s08e01
s09e19_scene011_0835_0855	s09e19
s09e18_scene003_0476_0496	s09e18
s09e09_scene004_0359_0379	s09e09
s08e18_scene010_0737_0757	s08e18
s09e01_scene007_0594_0614	s09e01
s09e16_scene010_0865_0885	s09e16
s09e02_scene001_0149_0169	s09e02
s09e09_scene003_0302_0322	s09e09
s09e12_scene005_0502_0506	s09e12
s08e08_scene008_0780_0800	s08e08
s09e13_scene010_0834_0854	s09e13
s09e15_scene013_0644_0664	s09e15
s09e06_scene008_0725_0745	s09e06
s08e18_scene011_0842_0862	s08e18
s09e19_scene006_0505_0525	s09e19
s09e17_scene011_0891_0911	s09e17
s09e16_scene004_0444_0454	s09e16
s09e15_scene010_0417_0437	s09e15
s08e12_scene000_0143_0163	s08e12
s09e10_scene015_1110_1130	s09e10
s09e01_scene005_0478_0491	s09e01
s09e10_scene008_0530_0550	s09e10
s09e11_scene007_0515_0534	s09e11
s09e19_scene006_0525_0542	s09e19
s08e01_scene000_0124_0131	s08e01
s09e16_scene000_0137_0157	s09e16
s09e09_scene010_0714_0734	s09e09
s09e08_scene010_1059_1076	s09e08
s08e05_scene003_0402_0416	s08e05
s09e12_scene013_1002_1004	s09e12
s09e17_scene010_0659_0679	s09e17
s09e20_scene006_0369_0383	s09e20
s09e02_scene000_0089_0109	s09e02
s09e13_scene006_0605_0625	s09e13
s09e13_scene001_0215_0235	s09e13
s09e15_scene008_0279_0299	s09e15
s09e20_scene002_0175_0195	s09e20
s09e20_scene000_0045_0065	s09e20
s09e01_scene002_0292_0312	s09e01
s08e12_scene000_0063_0083	s08e12
s09e10_scene008_0570_0584	s09e10
s09e17_scene011_0791_0811	s09e17
s09e16_scene005_0475_0495	s09e16
s09e11_scene008_0584_0604	s09e11
s09e10_scene012_0842_0862	s09e10
s08e18_scene011_0922_0942	s08e18
s09e19_scene001_0140_0159	s09e19
s09e19_scene012_0982_1002	s09e19
s09e13_scene000_0144_0164	s09e13
s09e15_scene011_0512_0531	s09e15
s08e05_scene004_0423_0443	s08e05
s09e08_scene002_0307_0314	s09e08
s09e16_scene001_0206_0226	s09e16
s09e20_scene004_0288_0308	s09e20
s09e18_scene006_0823_0843	s09e18
s08e08_scene001_0195_0215	s08e08
s09e01_scene012_0937_0957	s09e01
s09e11_scene018_1200_1208	s09e11
s09e09_scene004_0379_0388	s09e09
s08e18_scene009_0660_0680	s08e18
s09e12_scene009_0870_0885	s09e12
s09e08_scene003_0317_0337	s09e08
s09e02_scene011_1038_1058	s09e02
s08e01_scene002_0292_0312	s08e01
s09e13_scene006_0645_0650	s09e13
s09e17_scene011_0911_0931	s09e17
s09e15_scene005_0159_0167	s09e15
s08e12_scene003_0329_0349	s08e12
s09e18_scene004_0575_0595	s09e18
s09e10_scene003_0218_0238	s09e10
s09e01_scene008_0778_0779	s09e01
s09e10_scene011_0727_0747	s09e10
s09e06_scene007_0665_0685	s09e06
s09e15_scene010_0457_0469	s09e15
s08e15_scene004_0545_0565	s08e15
s09e19_scene002_0232_0252	s09e19
s09e20_scene016_0991_1011	s09e20
s08e05_scene004_0563_0583	s08e05
s09e19_scene013_1057_1077	s09e19
s09e01_scene000_0201_0221	s09e01
s09e09_scene013_1033_1053	s09e09
s09e12_scene008_0716_0728	s09e12
s09e16_scene016_1055_1075	s09e16
s09e17_scene011_0991_1011	s09e17
s09e08_scene006_0519_0539	s09e08
s08e15_scene008_0799_0819	s08e15
s09e06_scene004_0314_0334	s09e06
s09e02_scene008_0698_0718	s09e02
s09e08_scene010_1039_1059	s09e08
s09e10_scene011_0767_0781	s09e10
s09e15_scene009_0350_0370	s09e15
s08e08_scene005_0548_0568	s08e08
s09e11_scene008_0604_0624	s09e11
s09e13_scene005_0567_0587	s09e13
s09e12_scene003_0351_0371	s09e12
s09e01_scene006_0493_0513	s09e01
s09e20_scene010_0622_0642	s09e20
s09e06_scene005_0339_0359	s09e06
s08e01_scene012_0831_0851	s08e01
